SCC,차종,소분류,연료,물질,연식,추가조건,배출계수,열화계수,,
7030101,승합차,경형,휘발유,CO,’15,,4.164*V^(-0.8461),Tf10p_5W,,
7030101,승합차,경형,휘발유,CO,’15,,-8.3360E-05*V^2+1.9089E-02*V-4.7524E-01,Tf10p_5W,,
7030101,승합차,경형,휘발유,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7030101,승합차,경형,휘발유,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7030101,승합차,경형,휘발유,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’96<,,7.6244*V^(-0.8364),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’97-’99,,3.0285*V^(-0.7830),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’00-’02,,1.8928*V^(-0.7830),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’03-’05,,0.9227*V^(-0.7830),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’06-’08,,0.2958*V^(-0.7830),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’09-’11,,0.4476*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’12-’13,,0.4353*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’14,,0.4230*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’15,,0.4106*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_5W,,
7030101,승합차,경형,휘발유,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’96<,,2.6754*V^(-0.3236),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’97-’99,,1.9923*V^(-0.3889),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’00-’02,,1.2352*V^(-0.3889),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’03-’05,,3.8859*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’06-’08,,0.4819*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’09-’11,,0.4476*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’12-’13,,0.4353*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’14,,0.4230*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’15,,0.4106*V^(-0.9198),Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_5W,,
7030101,승합차,경형,휘발유,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_5W,,
7030101,승합차,경형,휘발유,MPI_PM10,all,,0.00030,Tf10p_5W,,
7030101,승합차,경형,휘발유,MPI_PM10,all,,0.00075,Tf10p_5W,,
7030101,승합차,경형,휘발유,MPI_PM25,all,,0.92*0.00030,Tf10p_5W,,
7030101,승합차,경형,휘발유,MPI_PM25,all,,0.92*0.00075,Tf10p_5W,,
7060101,특수차,구난차,경유,CO,’95<,,16.769*V^(-0.3772),Tf5p_5W,,
7060201,특수차,견인차,경유,CO,’95<,,16.769*V^(-0.3772),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’95<,,16.769*V^(-0.3772),Tf5p_5W,,
7060101,특수차,구난차,경유,CO,’96-’00.9,,21.057*V^(-0.4958),Tf5p_5W,,
7060201,특수차,견인차,경유,CO,’96-’00.9,,21.057*V^(-0.4958),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’96-’00.9,,21.057*V^(-0.4958),Tf5p_5W,,
7060101,특수차,구난차,경유,CO,’00.10-’04.8,,23.501*V^(-0.6100),Tf5p_5W,,
7060201,특수차,견인차,경유,CO,’00.10-’04.8,,23.501*V^(-0.6100),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’00.10-’04.8,,23.501*V^(-0.6100),Tf5p_5W,,
7060101,특수차,구난차,경유,CO,’04.9-’07,,15.256*V^(-0.7448),Tf5p_5W,,
7060201,특수차,견인차,경유,CO,’04.9-’07,,15.256*V^(-0.7448),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’04.9-’07,,15.256*V^(-0.7448),Tf5p_5W,,
7060101,특수차,구난차,경유,CO,’08-’10.9,,8.1771*V^(-0.7725),Tf5p_5W,,
7050201,화물차,소형,휘발유,VOC,’90<,,15.607*V^(-1.0423),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’91-’96,,23.400*V^(-1.4041),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’97-’99,,18.731*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’00,,14.190*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’01-’02,,11.920*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’03-’05,,3.1786*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’06-’08,,2.7387*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’09-’11,,0.0570*V^(-1.0484),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’09-’11,,1.1880E-06*V^2-1.6920E-04*V+6.9300E-03,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’12-’13,,0.0547*V^(-1.0484),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’12-’13,,1.1405E-06*V^2-1.6243E-04*V+6.6528E-03,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’14,,0.0524*V^(-1.0484),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’14,,1.0930E-06*V^2-1.5566E-04*V+6.3756E-03,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’15,,0.0501*V^(-1.0484),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’15,,1.0500E-06*V^2-1.4890E-04*V+6.09840E-03,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_5W,,
7060201,특수차,견인차,경유,CO,’08-’10.9,,8.1771*V^(-0.7725),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’08-’10.9,,8.1771*V^(-0.7725),Tf5p_5W,,
7060101,특수차,구난차,경유,CO,’10.10-’14,,4.5201*V^(-0.7279),Tf5p_5W,,
7060201,특수차,견인차,경유,CO,’10.10-’14,,4.5201*V^(-0.7279),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’10.10-’14,,4.5201*V^(-0.7279),Tf5p_5W,,
7060101,특수차,구난차,경유,CO,’15>,,7.4065*V^(-0.5995),Tf5p_5W,,
7060201,특수차,견인차,경유,CO,’15>,,7.4065*V^(-0.5995),Tf5p_5W,,
7060301,특수차,기타,경유,CO,’15>,,7.4065*V^(-0.5995),Tf5p_5W,,
7050101,화물차,경형,휘발유,CO,’96<,,11.249*V^(-0.6579),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’96<,,0.0003*V^2+0.0002*V+0.4136,Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’97-’99,,16.965*V^(-0.8461),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’97-’99,,-0.0003*V^2+0.0777*V-1.9363,Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’00-’05,,9.9433*V^(-0.8461),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’00-’05,,-0.0002*V^2+0.0455*V-1.1349,Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’06-’08,,4.4952*V^(-0.8461),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’06-’08,,-0.0001*V^2+0.0229*V-0.5701,Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’09-’11,,4.5956*V^(-0.8461),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’09-’11,,-9.2000E-05*V^2+2.1068E-02*V-5.2449E-01,Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’12-’13,,4.4517*V^(-0.8461),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’96<,,7.6244*V^(-0.8364),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’97-’99,,3.0285*V^(-0.7830),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’00-’02,,1.8928*V^(-0.7830),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’03-’05,,0.9227*V^(-0.7830),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’06-’08,,0.2958*V^(-0.7830),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’09-’11,,0.4476*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’12-’13,,0.4353*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’14,,0.4230*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’15,,0.4106*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_5W,,
7050101,화물차,경형,휘발유,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’96<,,2.6754*V^(-0.3236),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’97-’99,,1.9923*V^(-0.3889),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’00-’02,,1.2352*V^(-0.3889),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’03-’05,,3.8859*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’06-’08,,0.4819*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’09-’11,,0.4476*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’12-’13,,0.4353*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’14,,0.4230*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’15,,0.4106*V^(-0.9198),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM10,all,,0.00030,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM10,all,,0.00075,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM25,all,,0.92*0.00030,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM25,all,,0.92*0.00075,Tf10p_5W,,
7070101,RV,소형,휘발유,CO,’90<,,36.169*V^(-0.7587),Tf10p_5W,,
7070101,RV,소형,휘발유,CO,’91-’96,,39.402*V^(-0.8879),Tf10p_5W,,
7070101,RV,소형,휘발유,CO,’97-’99,,77.088*V^(-1.2078),Tf10p_5W,,
7070101,RV,소형,휘발유,CO,’00-’02,,41.669*V^(-1.2078),Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’03-’05,,37.573*V^(-1.2078),Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’06-’08,,32.899*V^(-1.2078),Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’09-’11,,9.2000E-05*V^2-6.5320E-03*V+2.0654E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’12-’13,,8.9120E-05*V^2-6.3275E-03*V+2.0007E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’14,,8.6240E-05*V^2-6.1230E-03*V+1.9361E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’15,,8.3360E-05*V^2-5.9186E-03*V+1.8714E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’90<,,15.607*V^(-1.0423),Tf10p_5W,,
7070101,RV,소형,휘발유,VOC,’91-’96,,23.400*V^(-1.4041),Tf10p_5W,,
7070101,RV,소형,휘발유,VOC,’97-’99,,18.731*V^(-1.5356),Tf10p_5W,,
7070101,RV,소형,휘발유,VOC,’00,,14.190*V^(-1.5356),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’01-’02,,11.920*V^(-1.5356),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’03-’05,,3.1786*V^(-1.5356),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’06-’08,,2.7387*V^(-1.5356),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’09-’11,,0.0570*V^(-1.0484),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’09-’11,,1.1880E-06*V^2-1.6920E-04*V+6.9300E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’12-’13,,0.0547*V^(-1.0484),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’12-’13,,1.1405E-06*V^2-1.6243E-04*V+6.6528E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’14,,0.0524*V^(-1.0484),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’14,,1.0930E-06*V^2-1.5566E-04*V+6.3756E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’15,,0.0501*V^(-1.0484),Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’15,,1.0500E-06*V^2-1.4890E-04*V+6.09840E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_10W,,
7070101,RV,소형,휘발유,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_10W,,
7050101,화물차,경형,휘발유,NOx,’90<,,6.2007*V^(-0.6781),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’91-’96,,7.5244*V^(-0.7634),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’97-’99,,4.4260*V^(-0.7978),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’00,,3.4578*V^(-0.7978),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’01-’02,,3.0649*V^(-0.7978),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’03-’05,,1.4931*V^(-0.7978),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’06-’08,,1.1808*V^(-0.7978),Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’09-’11,,-3.2511E-06*V^2+3.0653E-04*V+1.0404E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’12-’13,,-3.1615E-06*V^2+2.9809E-04*V+1.0117E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’14,,-3.0719E-06*V^2+2.8964E-04*V+9.8301E-03,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’15,,-2.9823E-06*V^2+2.8119E-04*V+9.5434E-03,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM10,all,,0.00030,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM10,all,,0.00075,Tf10p_5W,,
7050101,화물차,경형,휘발유,GDI_PM10,’10>,,0.0010,Tf10p_5W,,
7050101,화물차,경형,휘발유,GDI_PM10,’10>,,0.0025,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM25,all,,0.92*0.00030,Tf10p_5W,,
7050101,화물차,경형,휘발유,MPI_PM25,all,,0.92*0.00075,Tf10p_5W,,
7050101,화물차,경형,휘발유,GDI_PM25,’10>,,0.92*0.0010,Tf10p_5W,,
7050101,화물차,경형,휘발유,GDI_PM25,’10>,,0.92*0.0025,Tf10p_5W,,
7070101,RV,소형,휘발유,NOx,’90<,,6.2007*V^(-0.6781),Tf10p_5W,,
7070101,RV,소형,휘발유,NOx,’91-’96,,7.5244*V^(-0.7634),Tf10p_5W,,
7070101,RV,소형,휘발유,NOx,’97-’99,,4.4260*V^(-0.7978),Tf10p_5W,,
7070101,RV,소형,휘발유,NOx,’00,,3.4578*V^(-0.7978),Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’01-’02,,3.0649*V^(-0.7978),Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’03-’05,,1.4931*V^(-0.7978),Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’06-’08,,1.1808*V^(-0.7978),Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’09-’11,,-3.2511E-06*V^2+3.0653E-04*V+1.0404E-02,Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’12-’13,,-3.1615E-06*V^2+2.9809E-04*V+1.0117E-02,Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’14,,-3.0719E-06*V^2+2.8964E-04*V+9.8301E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’15,,-2.9823E-06*V^2+2.8119E-04*V+9.5434E-03,Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_10W,,
7070101,RV,소형,휘발유,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_10W,,
7070101,RV,소형,휘발유,MPI_PM10,all,,0.00030,Tf10p_10W,,
7070101,RV,소형,휘발유,MPI_PM10,all,,0.00075,Tf10p_10W,,
7070101,RV,소형,휘발유,GDI_PM10,’10>,,0.0010,Tf10p_10W,,
7070101,RV,소형,휘발유,GDI_PM10,’10>,,0.0025,Tf10p_10W,,
7070101,RV,소형,휘발유,MPI_PM25,all,,0.92*0.00030,Tf10p_10W,,
7070101,RV,소형,휘발유,MPI_PM25,all,,0.92*0.00075,Tf10p_10W,,
7070101,RV,소형,휘발유,GDI_PM25,’10>,,0.92*0.0010,Tf10p_10W,,
7070101,RV,소형,휘발유,GDI_PM25,’10>,,0.92*0.0025,Tf10p_10W,,
7050101,화물차,경형,휘발유,CO,’12-’13,,-8.9120E-05*V^2+2.0408E-02*V-5.0807E-01,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’90<,,36.169*V^(-0.7587),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’14,,4.3079*V^(-0.8461),Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’91-’96,,39.402*V^(-0.8879),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’14,,-8.6240E-05*V^2+1.9749E-02*V-4.9165E-01,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’97-’99,,77.088*V^(-1.2078),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’15,,4.164*V^(-0.8461),Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’00-’02,,41.669*V^(-1.2078),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’15,,-8.3360E-05*V^2+1.9089E-02*V-4.7524E-01,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’03-’05,,36.578*V^(-1.2078),Tf10p_5W,,
7050101,화물차,경형,휘발유,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’06-’08,,14.202*V^(-1.2078),Tf10p_10W,,
7050101,화물차,경형,휘발유,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’09-’11,,9.2000E-05*V^2-6.5320E-03*V+2.0654E-01,Tf10p_10W,,
7050101,화물차,경형,휘발유,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’12-’13,,8.9120E-05*V^2-6.3275E-03*V+2.0007E-01,Tf10p_10W,,
7050101,화물차,경형,LPG,CO,’96<,,22.498*V^(-0.6579),Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’14,,8.6240E-05*V^2-6.1230E-03*V+1.9361E-01,Tf10p_10W,,
7050101,화물차,경형,LPG,CO,’96<,,0.0006*V^2+0.0004*V+0.8272,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’15,,8.3360E-05*V^2-5.9186E-03*V+1.8714E-01,Tf10p_10W,,
7050101,화물차,경형,LPG,CO,’97-’05,,19.887*V^(-0.8461),Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7050101,화물차,경형,LPG,CO,’97-’05,,-0.0004*V^2+0.0911*V-2.2698,Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7050101,화물차,경형,LPG,CO,’06-07,,8.9904*V^(-0.8461),Tf10p_5W,,
7070201,RV,중형,휘발유,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’90<,,15.607*V^(-1.0423),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’90<,,15.607*V^(-1.0423),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’91-’96,,23.400*V^(-1.4041),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’91-’96,,23.400*V^(-1.4041),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’97-’99,,18.731*V^(-1.5356),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’97-’99,,18.731*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’00-’02,,14.190*V^(-1.5356),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’00-’02,,14.190*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’03-’05,,3.0337*V^(-1.5356),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’03-’05,,3.0337*V^(-1.5356),Tf10p_5W,,
7050201,화물차,소형,휘발유,VOC,’06-’08,,1.2233*V^(-1.5356),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’06-’08,,1.2233*V^(-1.5356),Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’09-’11,,0.0570*V^(-1.0484),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’09-’11,,0.0570*V^(-1.0484),Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’09-’11,,1.1880E-06*V^2-1.6920E-04*V+6.9300E-03,Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’09-’11,,1.1880E-06*V^2-1.6920E-04*V+6.9300E-03,Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’12-’13,,0.0547*V^(-1.0484),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’12-’13,,0.0547*V^(-1.0484),Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’12-’13,,1.1405E-06*V^2-1.6243E-04*V+6.6528E-03,Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’12-’13,,1.1405E-06*V^2-1.6243E-04*V+6.6528E-03,Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’14,,0.0524*V^(-1.0484),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’14,,0.0524*V^(-1.0484),Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’14,,1.0930E-06*V^2-1.5566E-04*V+6.3756E-03,Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’14,,1.0930E-06*V^2-1.5566E-04*V+6.3756E-03,Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’15,,0.0501*V^(-1.0484),Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’15,,0.0501*V^(-1.0484),Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’15,,1.0500E-06*V^2-1.4890E-04*V+6.09840E-03,Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’15,,1.0500E-06*V^2-1.4890E-04*V+6.09840E-03,Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_5W,,
7070201,RV,중형,휘발유,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_10W,,
7050201,화물차,소형,휘발유,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_5W,,
